event_id,user_id,product_id,product_name,event_type,event_time
d766ec32-ce02-4892-af14-6998858c9741,user_83,P1002,Laptop,add_to_cart,2025-05-02 12:26:08
5ca89e09-b630-4714-aa5e-06def884cfd9,user_69,P1003,Headphones,add_to_cart,2025-05-02 12:26:08
93b9e6ae-2068-4836-ba95-0c3fb6abc07b,user_32,P1005,Smartwatch,add_to_cart,2025-05-02 12:26:08
ee85e443-d5b8-42a6-9a4c-7915f4fb15f0,user_38,P1001,Smartphone,view,2025-05-02 12:26:08
dc5b8d9f-ec43-46b6-ba21-cc3ecf6e5ce0,user_49,P1002,Laptop,add_to_cart,2025-05-02 12:26:08
5889c107-ec0f-47d8-a7b0-39c5d4290ba8,user_65,P1004,Camera,purchase,2025-05-02 12:26:08
0edd7524-acd9-4bc9-88a0-bb592968d61a,user_66,P1003,Headphones,purchase,2025-05-02 12:26:08
983ae934-4e63-4c1e-88e7-19ad0b166208,user_65,P1001,Smartphone,purchase,2025-05-02 12:26:08
b8fae1a4-18cb-4f3f-9744-2f791e6f97c3,user_77,P1004,Camera,click,2025-05-02 12:26:08
b6a65603-2a93-40bc-b439-afb05b01762e,user_9,P1004,Camera,add_to_cart,2025-05-02 12:26:08
7839e9e9-18d3-4c50-bc90-d664f74b4625,user_84,P1001,Smartphone,click,2025-05-02 12:26:08
a23f97f4-7553-455c-aeb4-9f60fc82cbe5,user_79,P1005,Smartwatch,view,2025-05-02 12:26:08
cbd1c5dd-0c74-4c1f-ab93-2806a8ab49a4,user_95,P1003,Headphones,purchase,2025-05-02 12:26:08
786e36ef-1310-43dd-9da1-1cd349be349b,user_90,P1003,Headphones,click,2025-05-02 12:26:08
f675b800-fef5-4082-a298-cacb3426373b,user_40,P1005,Smartwatch,purchase,2025-05-02 12:26:08
e966880f-923e-4c28-8515-bfdf352534f1,user_67,P1005,Smartwatch,add_to_cart,2025-05-02 12:26:08
e08f4358-6db9-42a2-9e36-b1b12b2b7ccf,user_86,P1005,Smartwatch,add_to_cart,2025-05-02 12:26:08
9cf49b8a-6bf4-4912-99a4-ae3150e98fa2,user_45,P1002,Laptop,click,2025-05-02 12:26:08
31352a92-8010-40d2-94dd-61a4294dedba,user_44,P1003,Headphones,click,2025-05-02 12:26:08
1db8c176-5c33-4a4d-85f8-2ba257cff036,user_23,P1002,Laptop,add_to_cart,2025-05-02 12:26:08
f3496fa8-55ef-4f42-9dfc-a91c747a96b6,user_42,P1003,Headphones,add_to_cart,2025-05-02 12:26:08
f97ec518-d54b-4baf-8004-36baf53b25f7,user_46,P1003,Headphones,view,2025-05-02 12:26:08
28a38236-24af-46f1-b68d-72abeb68cb1b,user_71,P1001,Smartphone,click,2025-05-02 12:26:08
ca926c68-7abe-4355-b1ea-074efd8f298a,user_32,P1004,Camera,click,2025-05-02 12:26:08
778c2217-ae01-4a6a-bf20-7b6091c848da,user_79,P1004,Camera,view,2025-05-02 12:26:08
d0b0ff46-43cf-473a-b048-f1de46b3ad6c,user_57,P1001,Smartphone,purchase,2025-05-02 12:26:08
56e257ef-f970-4d93-bc81-1dffaea59641,user_47,P1004,Camera,purchase,2025-05-02 12:26:08
890148c7-ae97-4611-aef9-1aa2dc24bdae,user_56,P1001,Smartphone,view,2025-05-02 12:26:08
f21e37fb-e728-4a74-a050-c4a600827043,user_52,P1003,Headphones,click,2025-05-02 12:26:08
f917990f-7e5f-4da9-a1e6-1fd1ecc65d1f,user_30,P1005,Smartwatch,click,2025-05-02 12:26:08
3111a815-6fa5-43ab-8347-bf2ba607f45b,user_87,P1002,Laptop,click,2025-05-02 12:26:08
c212e058-8398-4b3d-9dc6-6839d0dd8e20,user_86,P1005,Smartwatch,purchase,2025-05-02 12:26:08
d3174c31-2939-412d-b4bb-00c91a8bebcf,user_34,P1001,Smartphone,view,2025-05-02 12:26:08
948a05e0-c429-4728-9e2d-be01ecbf728d,user_63,P1004,Camera,add_to_cart,2025-05-02 12:26:08
fbbc0cd5-99d9-4e56-9155-bc515ac1c826,user_56,P1004,Camera,click,2025-05-02 12:26:08
3bdcb46c-32cf-4939-9908-7cc35a96b38b,user_54,P1002,Laptop,click,2025-05-02 12:26:08
a5c53eb1-a01a-439d-8d5d-55f0146abaa0,user_75,P1001,Smartphone,add_to_cart,2025-05-02 12:26:08
e3b1f426-58e2-456a-97ad-8b8b7239b2e3,user_62,P1002,Laptop,view,2025-05-02 12:26:08
a00a1865-0592-4549-aac6-56f45c96b529,user_47,P1003,Headphones,click,2025-05-02 12:26:08
9fdd11d2-f2c5-415c-9f14-42acb6022135,user_50,P1004,Camera,add_to_cart,2025-05-02 12:26:08
1b0de9d5-9b57-41fd-9b40-a8259b7ec38a,user_85,P1002,Laptop,click,2025-05-02 12:26:08
81473ee6-aebf-430b-8b74-96d4d0664aa9,user_7,P1002,Laptop,purchase,2025-05-02 12:26:08
0c0da988-4b15-4808-9f07-3ebd782a9c94,user_23,P1004,Camera,click,2025-05-02 12:26:08
d49b7ee4-5d07-457a-99a9-6bc6976e7cde,user_4,P1002,Laptop,purchase,2025-05-02 12:26:08
532ac1d0-f3dc-47bc-99c8-86974b4f09fa,user_72,P1001,Smartphone,add_to_cart,2025-05-02 12:26:08
7421c727-396c-453e-afa1-c88d5c1a66ca,user_25,P1005,Smartwatch,purchase,2025-05-02 12:26:08
a7efbbf8-efa0-4be3-8321-b1991c184982,user_69,P1002,Laptop,add_to_cart,2025-05-02 12:26:08
72f9221e-0ea0-4891-ba70-1049685ef953,user_48,P1001,Smartphone,add_to_cart,2025-05-02 12:26:08
94c7e6a6-f0aa-4779-969c-94a2d418beb7,user_27,P1003,Headphones,view,2025-05-02 12:26:08
c6ace555-a1f6-4b73-ade5-3015b37a8104,user_24,P1003,Headphones,purchase,2025-05-02 12:26:08
