event_id,user_id,product_id,product_name,event_type,event_time
839c44b1-2f66-4768-bd53-2c73f6386883,user_15,P1003,Headphones,click,2025-05-02 12:26:03
1a914b3f-2ae9-4fda-85b2-771fe16b5942,user_11,P1005,Smartwatch,purchase,2025-05-02 12:26:03
f524e84d-10e0-4fe8-871a-f35a1a14e649,user_54,P1002,Laptop,click,2025-05-02 12:26:03
d4231ed2-793e-4eee-9862-d6b56a510905,user_52,P1005,Smartwatch,purchase,2025-05-02 12:26:03
a0cabd36-52f5-4eb4-a747-8269776598f1,user_24,P1001,Smartphone,purchase,2025-05-02 12:26:03
1bae2e65-c4a7-4124-9c6e-5395c6c0ad4e,user_1,P1001,Smartphone,purchase,2025-05-02 12:26:03
e729b8ce-5ad9-43d1-85f9-5e248e289349,user_80,P1002,Laptop,view,2025-05-02 12:26:03
98a780d9-cef4-4fbc-a5b7-df8e056fee90,user_58,P1003,Headphones,add_to_cart,2025-05-02 12:26:03
e91f6b68-2805-4f11-8f06-6bb470010b95,user_28,P1002,Laptop,purchase,2025-05-02 12:26:03
ca2f1b92-c8c7-4b96-b353-99f4e76634bc,user_37,P1004,Camera,click,2025-05-02 12:26:03
810e5010-91ea-4bea-8b3b-246cb325dd70,user_94,P1005,Smartwatch,view,2025-05-02 12:26:03
d4774069-46da-468a-b8d9-7d8c20b16cf7,user_63,P1003,Headphones,click,2025-05-02 12:26:03
94316d4f-8a90-459c-bc4c-446848047e26,user_88,P1004,Camera,click,2025-05-02 12:26:03
153f530b-ea59-433c-9861-3e142bb2db7b,user_21,P1004,Camera,view,2025-05-02 12:26:03
912d9ea3-b476-432c-80d3-e21f5b4e75cd,user_9,P1005,Smartwatch,click,2025-05-02 12:26:03
af534a66-6671-4f6c-ab06-6d0803eec043,user_81,P1001,Smartphone,purchase,2025-05-02 12:26:03
40aaafc3-64eb-4fc5-8168-0ba725856dd5,user_83,P1003,Headphones,add_to_cart,2025-05-02 12:26:03
6e5da0c7-25e2-4a74-b039-22e57896b7b4,user_96,P1002,Laptop,purchase,2025-05-02 12:26:03
43a1dc4f-f5d1-455e-91b4-062bfe18401c,user_20,P1001,Smartphone,view,2025-05-02 12:26:03
ec0f7fa1-f0a9-495f-a47e-5620f4441414,user_8,P1001,Smartphone,purchase,2025-05-02 12:26:03
016e024c-426a-4ef8-9bd1-002b6398e5db,user_45,P1004,Camera,purchase,2025-05-02 12:26:03
144ea421-5574-4bb6-a960-cb981b3c3512,user_42,P1001,Smartphone,click,2025-05-02 12:26:03
efe721a7-e9be-4fb5-b4f9-9a7ae8f2bc8f,user_98,P1003,Headphones,purchase,2025-05-02 12:26:03
9b185581-4484-4e7a-ab54-341574ef63dc,user_82,P1003,Headphones,view,2025-05-02 12:26:03
4eadb120-2f0a-4948-bf83-f47e327efb17,user_1,P1003,Headphones,view,2025-05-02 12:26:03
372cc615-7e1a-425a-bfd4-22443f95fd76,user_3,P1004,Camera,purchase,2025-05-02 12:26:03
f64d5088-e11c-4bad-a65b-2969a7a6ed95,user_36,P1005,Smartwatch,view,2025-05-02 12:26:03
63233468-ba7b-4c05-9aff-2158c304f4d7,user_95,P1001,Smartphone,purchase,2025-05-02 12:26:03
2e7a7269-9454-4e55-988c-beaf95a286d6,user_88,P1005,Smartwatch,add_to_cart,2025-05-02 12:26:03
a0f7de5c-f342-4a8a-9757-66af3355eb6f,user_10,P1004,Camera,view,2025-05-02 12:26:03
9a38bc66-a1dc-47c4-9d15-8ea233bba1d5,user_85,P1001,Smartphone,purchase,2025-05-02 12:26:03
b5c56434-7075-4428-810f-a36075ccd07c,user_68,P1003,Headphones,add_to_cart,2025-05-02 12:26:03
1757ed7e-878d-43bd-987e-a44648d711e0,user_66,P1004,Camera,view,2025-05-02 12:26:03
9c66a792-9db6-4420-8350-7a1a08c89cec,user_28,P1005,Smartwatch,view,2025-05-02 12:26:03
ecadc045-7b8c-4e1d-ad31-86007bc62d9d,user_65,P1005,Smartwatch,click,2025-05-02 12:26:03
4da3e9ef-b1db-4f94-8702-401c17b649c1,user_44,P1004,Camera,view,2025-05-02 12:26:03
c982e36b-ea7b-420d-92b5-94d9cc03ada3,user_86,P1002,Laptop,purchase,2025-05-02 12:26:03
f279ae22-7f18-48c2-90a6-343015c39cc0,user_63,P1005,Smartwatch,add_to_cart,2025-05-02 12:26:03
616566cf-adbb-4a4b-94ac-ac3337fc18b9,user_54,P1001,Smartphone,add_to_cart,2025-05-02 12:26:03
f7b080da-26a1-498c-8f5f-2158a24b70aa,user_84,P1001,Smartphone,purchase,2025-05-02 12:26:03
4eea39c2-a9d3-4f0b-b8fa-5fab3c138817,user_17,P1004,Camera,view,2025-05-02 12:26:03
00bc9749-2efb-4d8b-ac17-041c22b29640,user_32,P1003,Headphones,view,2025-05-02 12:26:03
80c464b8-a711-4fe1-b875-b1457e44b6f8,user_54,P1002,Laptop,click,2025-05-02 12:26:03
6b0ad680-d8a4-443f-807c-c6488a57523e,user_67,P1005,Smartwatch,view,2025-05-02 12:26:03
19e8c81d-1327-467e-805f-1f30003630b0,user_19,P1003,Headphones,purchase,2025-05-02 12:26:03
32a35dba-aa27-4f68-925d-08818b138e1f,user_7,P1004,Camera,add_to_cart,2025-05-02 12:26:03
1d84f149-fcd6-4eb5-8d18-4540caa0c7e5,user_90,P1005,Smartwatch,add_to_cart,2025-05-02 12:26:03
8dd0f45c-19f5-4679-a580-3dbb18664ce7,user_88,P1002,Laptop,add_to_cart,2025-05-02 12:26:03
fda70779-5035-44c5-b37c-cf72f2bb7139,user_17,P1003,Headphones,add_to_cart,2025-05-02 12:26:03
d870e1ef-3af0-4cbd-ba36-fecd26b634ad,user_8,P1001,Smartphone,purchase,2025-05-02 12:26:03
