event_id,user_id,product_id,product_name,event_type,event_time
25cb3553-6bbe-4b45-b52c-8c74dfb5baef,user_89,P1002,Laptop,purchase,2025-05-02 12:25:58
535dc950-f13f-4b71-8401-2f176f8d5c1c,user_33,P1001,Smartphone,purchase,2025-05-02 12:25:58
97b0a00c-6e14-4747-9bd6-2abf5b629a69,user_54,P1001,Smartphone,add_to_cart,2025-05-02 12:25:58
f4bb15be-0697-4dc7-8b80-7409a62c295a,user_86,P1002,Laptop,add_to_cart,2025-05-02 12:25:58
c1297ff3-7afd-433a-9c1c-f0f7f5c507b4,user_45,P1004,Camera,click,2025-05-02 12:25:58
89e34f46-ec06-4657-8c61-eda1a04a8b6e,user_49,P1002,Laptop,view,2025-05-02 12:25:58
56aeadb9-aa60-49ea-8bfd-9425bfcf72ca,user_60,P1001,Smartphone,purchase,2025-05-02 12:25:58
c39a1b97-d35f-4c98-87dd-ca636252a0ac,user_70,P1001,Smartphone,purchase,2025-05-02 12:25:58
8d36fd47-4bb0-40ad-870b-bddc1c8e3655,user_29,P1005,Smartwatch,view,2025-05-02 12:25:58
9005a51a-75e6-4757-956a-d6318823c68a,user_54,P1003,Headphones,add_to_cart,2025-05-02 12:25:58
0a80779a-4693-47ba-8fd4-6057be3ba18d,user_80,P1002,Laptop,view,2025-05-02 12:25:58
11caddfe-24d5-4ded-8fd8-f36f4f68beeb,user_95,P1005,Smartwatch,click,2025-05-02 12:25:58
09313043-4f9f-4877-bdfe-71f1c4a8cc85,user_73,P1003,Headphones,add_to_cart,2025-05-02 12:25:58
c65a3ea3-a633-4ec6-898e-2143609bc367,user_9,P1002,Laptop,view,2025-05-02 12:25:58
c6ec721f-e440-4c03-866f-b22f284146e1,user_37,P1005,Smartwatch,view,2025-05-02 12:25:58
498090be-5f33-4a99-afe6-3567c5e15788,user_19,P1001,Smartphone,click,2025-05-02 12:25:58
a39b0a38-b865-4cb1-968a-40aefabada14,user_40,P1002,Laptop,add_to_cart,2025-05-02 12:25:58
