event_id,user_id,product_id,product_name,event_type,event_time
cdcf9a46-9e0c-4ab2-a6c6-851ad96b0ad8,user_11,P1005,Smartwatch,purchase,2025-05-02 12:25:53
1ac9efb2-cf86-4294-906e-4e9a40c84aeb,user_27,P1002,Laptop,view,2025-05-02 12:25:53
e272d978-53d9-47ca-bb1b-671855da97a9,user_84,P1002,Laptop,add_to_cart,2025-05-02 12:25:53
0ca9fef3-1107-484b-a83d-b0763b1187bb,user_41,P1002,Laptop,add_to_cart,2025-05-02 12:25:53
6b9d8c49-060b-42ee-9ab4-cfdd0487c40a,user_73,P1005,Smartwatch,purchase,2025-05-02 12:25:53
32301ec2-2a89-48c7-b6f0-0f6ed32e02cd,user_99,P1001,Smartphone,click,2025-05-02 12:25:53
d1ef3716-2c06-4d74-b461-a97694bc1514,user_65,P1005,Smartwatch,add_to_cart,2025-05-02 12:25:53
bc0d34fc-8e90-470d-bd59-3680ce77904a,user_46,P1004,Camera,click,2025-05-02 12:25:53
96ba7c9c-43e9-4c10-b772-ce23d0c6087d,user_39,P1004,Camera,click,2025-05-02 12:25:53
46ea0027-ba57-4702-b84d-47293f553955,user_82,P1003,Headphones,add_to_cart,2025-05-02 12:25:53
b3a5a2cf-bd9a-489d-9d6b-c279c6424384,user_100,P1002,Laptop,add_to_cart,2025-05-02 12:25:53
ac5ce039-2f6b-49a3-a25d-4dc5dde6c259,user_51,P1004,Camera,add_to_cart,2025-05-02 12:25:53
a0f0a732-19e2-43e6-bd75-95561e28846b,user_77,P1002,Laptop,click,2025-05-02 12:25:53
5243f60c-e685-4769-8f05-59bc2bdadbdf,user_22,P1001,Smartphone,add_to_cart,2025-05-02 12:25:53
5ae9527d-ec50-4efe-9bef-f0f428e308f7,user_9,P1005,Smartwatch,add_to_cart,2025-05-02 12:25:53
a6992b26-8bb2-440f-9834-cc2e36cd00da,user_27,P1001,Smartphone,click,2025-05-02 12:25:53
c6e9eb37-32b4-4868-961c-95fe51d573e3,user_15,P1005,Smartwatch,add_to_cart,2025-05-02 12:25:53
cd123288-88e7-496f-8191-24a9dfef35ab,user_34,P1004,Camera,view,2025-05-02 12:25:53
80a55ccc-c51a-4c86-9d9d-7cf2036071c5,user_83,P1003,Headphones,purchase,2025-05-02 12:25:53
aa0518b4-10d6-48b1-a0d3-83e119e8c386,user_22,P1003,Headphones,purchase,2025-05-02 12:25:53
77305293-29e4-415b-a901-a47ac0a91ee7,user_9,P1005,Smartwatch,add_to_cart,2025-05-02 12:25:53
8f1bcc5a-85bc-49db-a5a2-a803041149ec,user_33,P1004,Camera,add_to_cart,2025-05-02 12:25:53
7edb8d80-699a-4b82-9feb-9a3694e8075e,user_94,P1001,Smartphone,add_to_cart,2025-05-02 12:25:53
0ebf2e91-6954-48ce-be9d-0b83b2de44e6,user_73,P1001,Smartphone,view,2025-05-02 12:25:53
c93745b1-afab-4e2c-81bb-7605cd547007,user_32,P1001,Smartphone,add_to_cart,2025-05-02 12:25:53
7e53ec8a-9726-4174-9180-abba3e5ea442,user_72,P1004,Camera,view,2025-05-02 12:25:53
5e5b96bf-57a4-4d0c-8dfa-49916ded07e5,user_45,P1004,Camera,click,2025-05-02 12:25:53
9fa5b656-3515-49ca-84bf-931367ddc1dc,user_37,P1005,Smartwatch,view,2025-05-02 12:25:53
783819f5-039f-4955-8654-b8e64121691c,user_81,P1001,Smartphone,purchase,2025-05-02 12:25:53
4fe4e1c5-8a8e-435e-8cdd-7eb2f8d89a87,user_90,P1004,Camera,view,2025-05-02 12:25:53
09c2ca8a-53e0-452e-81fe-7821d2779657,user_55,P1002,Laptop,add_to_cart,2025-05-02 12:25:53
fab38bae-60e7-4a2c-8b1a-ff07a38c3d89,user_91,P1004,Camera,add_to_cart,2025-05-02 12:25:53
eab14632-ff17-402f-958b-53bcce9294a2,user_41,P1003,Headphones,purchase,2025-05-02 12:25:53
3feb906f-549b-4496-b371-9f18b354eb0f,user_1,P1005,Smartwatch,click,2025-05-02 12:25:53
a41baae2-21a8-4728-90c6-262182750670,user_100,P1005,Smartwatch,view,2025-05-02 12:25:53
7d4c276b-13b7-4502-a571-ebfe68569bb7,user_21,P1003,Headphones,purchase,2025-05-02 12:25:53
a521854f-5f47-4b3a-bdfe-2d67146ae367,user_8,P1003,Headphones,click,2025-05-02 12:25:53
c93f1972-93a0-4ae7-add9-6c147b35d19f,user_76,P1003,Headphones,purchase,2025-05-02 12:25:53
6052b8dc-a793-4db9-a065-9af6e6790198,user_78,P1005,Smartwatch,view,2025-05-02 12:25:53
2aff9040-06a5-4dd1-a38e-efe36e21f1ea,user_43,P1004,Camera,purchase,2025-05-02 12:25:53
ef361940-2fa2-46f8-8a09-f7133a930fa9,user_14,P1001,Smartphone,add_to_cart,2025-05-02 12:25:53
5a134d44-5ddb-4c5f-ab8a-4cc54bd733d7,user_68,P1002,Laptop,click,2025-05-02 12:25:53
7e1004eb-47f1-4ee0-a4b6-8e677a9f1ac7,user_78,P1003,Headphones,view,2025-05-02 12:25:53
7a95df65-9664-4795-92c6-1f63fd7db579,user_31,P1002,Laptop,purchase,2025-05-02 12:25:53
07fc791f-140b-4240-b0c4-9213ff29b597,user_16,P1005,Smartwatch,purchase,2025-05-02 12:25:53
53e05f5e-0c38-4de2-b274-34c03cf66ab0,user_83,P1002,Laptop,view,2025-05-02 12:25:53
350cd1c5-f224-4f00-90e9-2596f823d7bc,user_69,P1001,Smartphone,purchase,2025-05-02 12:25:53
f20584fd-1fa9-4e19-88c6-c67aba05602c,user_5,P1001,Smartphone,add_to_cart,2025-05-02 12:25:53
ca180179-939e-4637-a883-148acec31a6b,user_100,P1004,Camera,click,2025-05-02 12:25:53
291c7c53-74fe-45aa-940e-b105dd2f88da,user_6,P1002,Laptop,add_to_cart,2025-05-02 12:25:53
