event_id,user_id,product_id,product_name,event_type,event_time
7f84a46e-6268-4ce1-93d9-f0c4b274c811,user_99,P1004,Camera,add_to_cart,2025-05-02 12:27:23
fad57db8-66dd-4a2d-99f1-be9d23d06bcd,user_78,P1003,Headphones,view,2025-05-02 12:27:23
a9f9a886-4452-4c4d-a870-84e586541a86,user_46,P1004,Camera,view,2025-05-02 12:27:23
311a589a-89c5-4496-9ba4-f7749f78da38,user_16,P1003,Headphones,click,2025-05-02 12:27:23
0cdc34b5-bd42-4dfe-ac75-d9fc842f74cd,user_54,P1005,Smartwatch,click,2025-05-02 12:27:23
ed3c7d37-9aba-4ec0-92b0-b35d74ef472a,user_38,P1004,Camera,view,2025-05-02 12:27:23
83f2ebba-3933-4652-85e4-55a6c45fd920,user_26,P1004,Camera,view,2025-05-02 12:27:23
2d0b7221-a953-4986-bdc0-9db2ad1cde3b,user_95,P1004,Camera,view,2025-05-02 12:27:23
a1af449c-ecd6-471b-9214-26c7de7a0b24,user_33,P1003,Headphones,add_to_cart,2025-05-02 12:27:23
33230f7a-dbc5-4e78-a34a-ee4f8296dedf,user_45,P1003,Headphones,add_to_cart,2025-05-02 12:27:23
ea3f7560-3e05-47aa-9928-b476abd8c09a,user_19,P1002,Laptop,purchase,2025-05-02 12:27:23
cd5eb97d-b977-4e2e-bae0-de436ffb7a49,user_92,P1004,Camera,add_to_cart,2025-05-02 12:27:23
37ecc2db-5486-46cc-a27f-7d8450e07fcc,user_91,P1005,Smartwatch,click,2025-05-02 12:27:23
20fdfe68-1f3d-4161-9483-3c69caf8fbf7,user_11,P1002,Laptop,add_to_cart,2025-05-02 12:27:23
7236ddd3-508f-4267-a3be-f9e9970343a3,user_95,P1002,Laptop,click,2025-05-02 12:27:23
615aa307-dc13-40e3-8af8-f1066b5cc59b,user_69,P1003,Headphones,click,2025-05-02 12:27:23
09c2c782-11f5-46fc-b8e4-23b73da9bbd1,user_44,P1004,Camera,view,2025-05-02 12:27:23
d42f4144-cf35-494d-a57b-9b8b57d84036,user_29,P1003,Headphones,purchase,2025-05-02 12:27:23
ad0f367f-0bac-46fc-9fa7-8b7e34799e88,user_38,P1002,Laptop,purchase,2025-05-02 12:27:23
