event_id,user_id,product_id,product_name,event_type,event_time
b02c862c-703b-423f-84bd-91d86fd503d5,user_8,P1005,Smartwatch,view,2025-05-02 12:25:38
69705948-1080-4733-9c0c-fb3935b97f17,user_35,P1005,Smartwatch,click,2025-05-02 12:25:38
74294f67-4c28-4c8b-b746-6e79ff290f0a,user_83,P1002,Laptop,click,2025-05-02 12:25:38
8ad0987e-e069-42ee-aad5-b3ae354feb7a,user_45,P1005,Smartwatch,click,2025-05-02 12:25:38
d0f8e072-d69d-4a7f-9b0c-8fe9b8f45d23,user_91,P1001,Smartphone,click,2025-05-02 12:25:38
3a0d3736-11a1-496a-9eb6-39100a118a28,user_61,P1002,Laptop,purchase,2025-05-02 12:25:38
080224b2-710b-4aa9-9b17-9e62f67a8e9c,user_20,P1002,Laptop,purchase,2025-05-02 12:25:38
0bb45d91-547a-47c8-a28c-22cdc86f7457,user_96,P1001,Smartphone,add_to_cart,2025-05-02 12:25:38
6384bb70-1deb-463f-9734-3ea9814f0a56,user_40,P1001,Smartphone,add_to_cart,2025-05-02 12:25:38
087ac231-0345-4ce8-a478-252f02063867,user_97,P1005,Smartwatch,add_to_cart,2025-05-02 12:25:38
64b0c894-8c09-4cf2-8ab8-26e0001b10ea,user_35,P1004,Camera,click,2025-05-02 12:25:38
5825a427-fa22-4415-a720-7dfaa84a4745,user_23,P1002,Laptop,click,2025-05-02 12:25:38
6b3fab9b-1a88-4bc0-92f3-1fd9e4ddedb1,user_83,P1003,Headphones,purchase,2025-05-02 12:25:38
64718d4b-b24c-4001-92c2-e645ee47bd3b,user_26,P1001,Smartphone,purchase,2025-05-02 12:25:38
d217548f-379e-4cf0-94bf-7bf9c10fc842,user_67,P1004,Camera,add_to_cart,2025-05-02 12:25:38
4be56cd2-5ebf-463d-a6b4-c447b588b3f9,user_82,P1005,Smartwatch,purchase,2025-05-02 12:25:38
08c3cede-942d-4b39-b6eb-a34834069bd1,user_30,P1005,Smartwatch,view,2025-05-02 12:25:38
e4c0109c-9eb0-48e7-8809-9baa2672a796,user_45,P1001,Smartphone,click,2025-05-02 12:25:38
9eb6bf89-40a0-4e31-9bdd-66b709f74921,user_79,P1005,Smartwatch,purchase,2025-05-02 12:25:38
a17698a6-dbf8-4239-b566-0e2466901ee0,user_47,P1005,Smartwatch,view,2025-05-02 12:25:38
3b11a605-5291-41e1-a892-d51ce1e6a4da,user_85,P1003,Headphones,view,2025-05-02 12:25:38
b316d325-06c1-4785-8c5e-cb2a02529da7,user_53,P1005,Smartwatch,purchase,2025-05-02 12:25:38
