event_id,user_id,product_id,product_name,event_type,event_time
322f5786-d228-430f-a6e4-0f1942591f15,user_8,P1005,Smartwatch,click,2025-05-02 12:25:03
9ff3379c-3a31-410c-a81b-a4ecc99f8d93,user_92,P1001,Smartphone,view,2025-05-02 12:25:03
dd8fa0ab-7852-4b03-87e9-857bc5aa85fc,user_47,P1002,Laptop,add_to_cart,2025-05-02 12:25:03
6fe8059d-03bd-4365-b98a-af9b51a153ba,user_69,P1002,Laptop,view,2025-05-02 12:25:03
21fc24a7-ccf1-4ab4-a038-d9986fe44f9a,user_39,P1004,Camera,click,2025-05-02 12:25:03
5f1bfcfe-3ff6-493c-9b4d-ec36cdafe862,user_71,P1005,Smartwatch,click,2025-05-02 12:25:03
540ba780-3862-4157-a807-355401a458ca,user_36,P1003,Headphones,click,2025-05-02 12:25:03
4de29280-0929-4fd5-ad7f-0aca3a71c07b,user_17,P1002,Laptop,view,2025-05-02 12:25:03
e6bad0eb-c02e-48af-ada1-bd820a8b7ba7,user_13,P1002,Laptop,click,2025-05-02 12:25:03
55090bc5-81c4-456f-9c36-48cd5ee5d49e,user_89,P1003,Headphones,purchase,2025-05-02 12:25:03
0526f6b6-62af-4648-a164-122711948532,user_1,P1004,Camera,click,2025-05-02 12:25:03
a160e722-c8a6-4657-8559-7da5ea53ae54,user_7,P1001,Smartphone,add_to_cart,2025-05-02 12:25:03
a74ec4b5-78d5-428d-9aac-b55905a184e5,user_78,P1002,Laptop,click,2025-05-02 12:25:03
29a3e717-eb59-4d82-ac65-6d7a52345083,user_8,P1002,Laptop,click,2025-05-02 12:25:03
566e1891-8ac1-42d8-84a2-e5ab301481e3,user_3,P1005,Smartwatch,view,2025-05-02 12:25:03
1a58db92-820f-40f5-b48c-31172bc0bbc8,user_82,P1005,Smartwatch,click,2025-05-02 12:25:03
a0b4d475-7a6a-4461-9c32-69984103a17f,user_59,P1004,Camera,purchase,2025-05-02 12:25:03
014e4b4f-fce4-460d-aca7-92dcaa360b88,user_6,P1004,Camera,click,2025-05-02 12:25:03
66503bfa-a379-42ab-afc9-b21f3ee6e3ee,user_75,P1005,Smartwatch,add_to_cart,2025-05-02 12:25:03
a392016d-744e-4987-a282-b82116f2aa54,user_58,P1002,Laptop,click,2025-05-02 12:25:03
bcde2b9d-884a-4f50-9630-d2e1582b23b2,user_85,P1005,Smartwatch,click,2025-05-02 12:25:03
8802ed6a-b2ed-41d4-b32a-8be580616a27,user_7,P1005,Smartwatch,purchase,2025-05-02 12:25:03
6919bbf3-2f54-41a7-8621-c51bab6f5ee0,user_98,P1005,Smartwatch,view,2025-05-02 12:25:03
e0de8cad-713e-48dc-934f-56499c8dba28,user_66,P1005,Smartwatch,view,2025-05-02 12:25:03
dbf6ce94-ff09-419b-a1ce-2f1dcefcdeb7,user_25,P1001,Smartphone,view,2025-05-02 12:25:03
7a1dde9b-bb6c-49f9-9d3c-a1de18cd7a9e,user_2,P1003,Headphones,click,2025-05-02 12:25:03
4e1b9dd8-51be-4dc8-a966-0faf020ca78c,user_30,P1005,Smartwatch,add_to_cart,2025-05-02 12:25:03
35b986c9-14e5-4398-8eb2-f5be22dbfeaa,user_62,P1003,Headphones,view,2025-05-02 12:25:03
6acb1257-3782-4de3-8cae-a14564e81c10,user_80,P1004,Camera,purchase,2025-05-02 12:25:03
f5ac03a7-a9b9-4357-9fea-7c07a2a1f081,user_84,P1002,Laptop,click,2025-05-02 12:25:03
e309ebba-229b-4776-a517-5e8344bf059e,user_50,P1005,Smartwatch,view,2025-05-02 12:25:03
8de91b8a-5404-4f1e-b8c0-e244d810183e,user_5,P1005,Smartwatch,click,2025-05-02 12:25:03
819e0927-139a-4388-a157-ec9a1f6407d5,user_70,P1001,Smartphone,purchase,2025-05-02 12:25:03
defa5dd7-5131-4f53-9aa6-a190b6914fdf,user_94,P1001,Smartphone,add_to_cart,2025-05-02 12:25:03
c5be6a52-8913-42cb-b13a-afc5ef984faf,user_81,P1003,Headphones,add_to_cart,2025-05-02 12:25:03
55d800c2-0789-4a49-8d65-796a63166c88,user_88,P1005,Smartwatch,purchase,2025-05-02 12:25:03
1032a4ce-7538-4c8b-8012-5985c035267f,user_52,P1005,Smartwatch,purchase,2025-05-02 12:25:03
0ec6b73d-ded0-475d-9f2a-e006a4ee50fb,user_82,P1003,Headphones,purchase,2025-05-02 12:25:03
08652baa-4e31-44ea-bb0e-0b89cefa36ba,user_58,P1004,Camera,add_to_cart,2025-05-02 12:25:03
7f53a8b6-b0a1-4999-8728-dd72795d3e96,user_32,P1001,Smartphone,purchase,2025-05-02 12:25:03
406cf90e-85c2-47b0-8986-610303895064,user_94,P1004,Camera,add_to_cart,2025-05-02 12:25:03
a1a30496-b4a2-4fa0-a5b3-e64256bf93f5,user_11,P1003,Headphones,view,2025-05-02 12:25:03
0af2982a-db41-4a00-8249-db395c7ec3b4,user_93,P1001,Smartphone,purchase,2025-05-02 12:25:03
a921e6f7-f7bc-4ada-bad1-6d8afa3014c3,user_18,P1003,Headphones,add_to_cart,2025-05-02 12:25:03
72b9e7a8-92bf-4774-8c42-a06ea2a4a58a,user_8,P1005,Smartwatch,click,2025-05-02 12:25:03
fc088eb5-76e4-4ae3-972a-2fad08d90065,user_51,P1001,Smartphone,click,2025-05-02 12:25:03
df658523-3c0c-4524-a5aa-d19900f5bf45,user_96,P1002,Laptop,purchase,2025-05-02 12:25:03
be11d4b5-e7df-416b-b6b7-6dee465d7249,user_33,P1005,Smartwatch,add_to_cart,2025-05-02 12:25:03
e47c98d1-148e-4f86-88ce-84ed54d10609,user_52,P1003,Headphones,click,2025-05-02 12:25:03
75f30314-a28e-424a-a05f-73236b509f91,user_26,P1003,Headphones,purchase,2025-05-02 12:25:03
