event_id,user_id,product_id,product_name,event_type,event_time
8b0d09d0-008f-4150-a3b8-7640ffa75f1a,user_67,P1002,Laptop,click,2025-04-29 19:28:47
c1242b02-aaf8-477e-8e40-4cb1478cd891,user_68,P1005,Smartwatch,add_to_cart,2025-04-29 19:28:47
ec97d27d-3887-4515-9347-e51ec580b2ba,user_68,P1002,Laptop,view,2025-04-29 19:28:47
941e9b3b-0fde-4d76-893b-b1e412858757,user_85,P1003,Headphones,add_to_cart,2025-04-29 19:28:47
d2cb2f55-6447-4568-98ea-1edb635eea8d,user_35,P1005,Smartwatch,add_to_cart,2025-04-29 19:28:47
a43b2a47-c8e1-4caa-b1bd-67caab5cea5c,user_23,P1005,Smartwatch,click,2025-04-29 19:28:47
2ee7b7f1-426f-4da2-ab84-5d325c854693,user_32,P1003,Headphones,purchase,2025-04-29 19:28:47
03dca587-e593-4995-b1a0-8c7da1d8308d,user_70,P1002,Laptop,view,2025-04-29 19:28:47
afd9b83a-5173-4d7d-84ec-2a514e86b18a,user_28,P1003,Headphones,click,2025-04-29 19:28:47
8e8a3f96-94c0-45ea-bf73-bf27a3341ecf,user_65,P1005,Smartwatch,click,2025-04-29 19:28:47
a58786b8-9af3-4138-9ba1-8af3df959f7f,user_38,P1005,Smartwatch,view,2025-04-29 19:28:47
dafa7408-edcc-43fc-afaf-c1e68e56db64,user_68,P1004,Camera,view,2025-04-29 19:28:47
57009cc7-0236-4383-9586-cba5cb0966f9,user_92,P1005,Smartwatch,view,2025-04-29 19:28:47
2802fbc4-4fd6-4c4e-bee7-9d95efc7bb0c,user_42,P1003,Headphones,add_to_cart,2025-04-29 19:28:47
899a97d2-e435-4cb9-8f3e-76139ba8c282,user_76,P1003,Headphones,purchase,2025-04-29 19:28:47
ee7eb007-6ecd-4c19-85ed-a5fc0cbce77e,user_93,P1001,Smartphone,add_to_cart,2025-04-29 19:28:47
4b9cdbf7-0c53-4d97-9d31-25b403b982d8,user_1,P1004,Camera,click,2025-04-29 19:28:47
7e16aaf4-9ced-462f-99b8-67c9c3b9eb53,user_89,P1001,Smartphone,purchase,2025-04-29 19:28:47
a731d6ee-d7a5-4e64-b4a7-2f9c9f25fb67,user_78,P1001,Smartphone,purchase,2025-04-29 19:28:47
3d5f8537-3810-4d00-b157-c72441dc125e,user_100,P1002,Laptop,purchase,2025-04-29 19:28:47
c00d0314-da8b-450c-a317-67246d154bc1,user_83,P1002,Laptop,view,2025-04-29 19:28:47
6dd1dc32-afcd-4050-aa18-0c3e87c0f0b0,user_50,P1003,Headphones,view,2025-04-29 19:28:47
41a3feb7-ebf8-4d64-9ebc-85cd3d2c2a17,user_24,P1001,Smartphone,add_to_cart,2025-04-29 19:28:47
db220601-e86b-4dc1-a3ca-297b98aad689,user_79,P1002,Laptop,add_to_cart,2025-04-29 19:28:47
