event_id,user_id,product_id,product_name,event_type,event_time
388e700f-edb6-455c-a579-86a69e4cf8f6,user_65,P1001,Smartphone,add_to_cart,2025-04-26 11:00:28
22ea1384-251d-49e0-a2b5-90cfcc23e1e0,user_8,P1002,Laptop,add_to_cart,2025-04-26 11:00:28
5f926e6a-37c1-42ec-bd28-a66107ca7d8d,user_49,P1005,Smartwatch,click,2025-04-26 11:00:28
aa0ce64e-7135-4ec1-934a-1fbb15d15716,user_74,P1004,Camera,purchase,2025-04-26 11:00:28
88b40b82-be6f-4381-a6c3-3ca5e1a9a505,user_84,P1005,Smartwatch,purchase,2025-04-26 11:00:28
30a6245e-663d-49d9-934a-3c91fe625a3b,user_33,P1005,Smartwatch,add_to_cart,2025-04-26 11:00:28
9da5fe11-5704-4067-ae14-034d315260e5,user_53,P1001,Smartphone,view,2025-04-26 11:00:28
cad8cc8a-7633-42b0-9837-55b560f0e0df,user_17,P1003,Headphones,add_to_cart,2025-04-26 11:00:28
0d365288-8d71-45c8-98a2-ce436ded98cb,user_74,P1004,Camera,click,2025-04-26 11:00:28
1d938c5f-91f7-4bfe-bbbd-43796e8f91cf,user_5,P1002,Laptop,view,2025-04-26 11:00:28
32bec8ba-60be-4242-ab04-9ecb3f35f849,user_32,P1005,Smartwatch,purchase,2025-04-26 11:00:28
4d7dc280-9097-421e-887d-c4f90e609e38,user_8,P1004,Camera,add_to_cart,2025-04-26 11:00:28
bb4f4f88-d0fd-4b49-8d2e-aa7fa42c35d7,user_29,P1003,Headphones,view,2025-04-26 11:00:28
11c2febf-0544-43e9-908a-ad184553a16c,user_21,P1005,Smartwatch,add_to_cart,2025-04-26 11:00:28
11b57019-728c-47b5-a8d3-3c02a4681f67,user_43,P1004,Camera,view,2025-04-26 11:00:28
8875a05b-7c13-4a23-b6de-c5fa3fb98e62,user_73,P1005,Smartwatch,purchase,2025-04-26 11:00:28
6a4f8b2d-d595-4806-b3ce-a3d8f8301b51,user_87,P1005,Smartwatch,click,2025-04-26 11:00:28
dd2187ac-0756-4f85-936e-d7f5584c9be3,user_86,P1002,Laptop,add_to_cart,2025-04-26 11:00:28
8584794a-f027-4d51-b9d4-62196e28905f,user_5,P1003,Headphones,purchase,2025-04-26 11:00:28
d11bc688-bd6c-4c2c-9963-527f9e3e4f13,user_43,P1002,Laptop,add_to_cart,2025-04-26 11:00:28
