event_id,user_id,product_id,product_name,event_type,event_time
27c8cad9-cc73-4d8f-bdc2-a76ee6efc15e,user_64,P1003,Headphones,add_to_cart,2025-04-26 11:03:39
2121b166-419f-4f3a-957b-332ce117482e,user_68,P1001,Smartphone,add_to_cart,2025-04-26 11:03:39
1dd67ee2-f917-4d45-bd52-5bf9a69aa624,user_76,P1001,Smartphone,view,2025-04-26 11:03:39
defd7639-dd24-4fe1-a646-48c8fd1118ad,user_33,P1005,Smartwatch,add_to_cart,2025-04-26 11:03:39
3b498eb0-522c-44fe-bf41-6ab40795dee4,user_59,P1004,Camera,click,2025-04-26 11:03:39
aee4c5ca-fa27-4c12-8a69-bbed51a6e2b7,user_27,P1004,Camera,add_to_cart,2025-04-26 11:03:39
458d2cc0-e29c-4c6f-a9c0-c5964e06cf54,user_63,P1002,Laptop,purchase,2025-04-26 11:03:39
4181edfc-1fc9-4c85-a3e4-d9d4af88a3b1,user_95,P1002,Laptop,view,2025-04-26 11:03:39
a321a207-5570-472f-a966-1498bfd55d22,user_78,P1004,Camera,click,2025-04-26 11:03:39
b62f22bf-ec6c-4cf8-b390-7e1c59bf4312,user_10,P1002,Laptop,view,2025-04-26 11:03:39
66a9599b-6bc4-4bc7-83ae-b1eeb6305fc5,user_26,P1005,Smartwatch,view,2025-04-26 11:03:39
49ffb358-96e8-41e5-a85b-f806397a09f8,user_76,P1003,Headphones,add_to_cart,2025-04-26 11:03:39
90b32df1-47a5-49d5-82f1-d61f1d169946,user_43,P1001,Smartphone,purchase,2025-04-26 11:03:39
61c3329d-a11c-4c09-8a32-f55eb457bbf7,user_66,P1003,Headphones,add_to_cart,2025-04-26 11:03:39
6f3c1c22-12e5-4353-a087-292f4ae9f490,user_38,P1001,Smartphone,click,2025-04-26 11:03:39
b264d6d7-26cf-47b6-95df-af65fa597219,user_10,P1004,Camera,click,2025-04-26 11:03:39
4622d414-ec61-407b-b705-a3a4c570106a,user_24,P1002,Laptop,purchase,2025-04-26 11:03:39
be7ba215-b5bc-4aa6-a580-e77c0bf9769c,user_44,P1005,Smartwatch,purchase,2025-04-26 11:03:39
b7a3e545-9cb8-430c-8a03-b62148a997df,user_11,P1003,Headphones,add_to_cart,2025-04-26 11:03:39
eff61c43-1bc6-49e9-9b9a-d4570c979105,user_66,P1001,Smartphone,add_to_cart,2025-04-26 11:03:39
140bcbf8-6d65-49bf-820d-f4e45e35f3fc,user_36,P1001,Smartphone,purchase,2025-04-26 11:03:39
a274360e-7dc8-43c6-b90f-d6e522b080f2,user_62,P1002,Laptop,purchase,2025-04-26 11:03:39
674f7d14-373d-40d5-8762-6e13733fe027,user_67,P1001,Smartphone,view,2025-04-26 11:03:39
01651a7b-3458-4ff6-93b3-e98ffade1968,user_75,P1002,Laptop,view,2025-04-26 11:03:39
27d0eed3-97e1-43cf-b14b-f41b6f318f98,user_20,P1001,Smartphone,purchase,2025-04-26 11:03:39
ba22bd22-5767-42ac-a48c-2f5deae43de9,user_52,P1003,Headphones,purchase,2025-04-26 11:03:39
cf24afe2-6c86-4dc4-89ca-5e06712b09a5,user_67,P1001,Smartphone,view,2025-04-26 11:03:39
7747aa96-bfe4-43c9-b9da-aa59851d341c,user_83,P1004,Camera,purchase,2025-04-26 11:03:39
3e4b0eac-bbae-45a4-9277-496d905104b9,user_26,P1002,Laptop,add_to_cart,2025-04-26 11:03:39
76901ed1-6202-467d-9ff8-ce0e3fc40758,user_38,P1001,Smartphone,view,2025-04-26 11:03:39
4bf4d297-9d1b-4c41-9146-5fcbadcce057,user_79,P1004,Camera,click,2025-04-26 11:03:39
9638426e-3d2e-484a-92ec-be54209249b5,user_59,P1001,Smartphone,purchase,2025-04-26 11:03:39
9dbfb49b-a659-4fce-8199-64ad3b1c47f7,user_57,P1005,Smartwatch,add_to_cart,2025-04-26 11:03:39
01db82aa-9714-4a37-9f75-61d4d6d08910,user_72,P1003,Headphones,add_to_cart,2025-04-26 11:03:39
f9ebc8ce-2658-4dc3-91a6-075ebcbf667d,user_90,P1005,Smartwatch,view,2025-04-26 11:03:39
72eb298a-893d-4a7b-bd56-178c10aeb4e8,user_37,P1005,Smartwatch,add_to_cart,2025-04-26 11:03:39
9bea33e8-76b1-4f42-94b7-db872539328e,user_87,P1004,Camera,add_to_cart,2025-04-26 11:03:39
320f7b5c-9152-452e-9e3d-6b41180b0b78,user_43,P1001,Smartphone,view,2025-04-26 11:03:39
63e950a0-04c6-44ef-80d3-11d46a25998f,user_97,P1005,Smartwatch,click,2025-04-26 11:03:39
ebe7c709-8926-4730-9fe4-18701d1e2159,user_37,P1001,Smartphone,purchase,2025-04-26 11:03:39
7479c42e-8c5d-4bf6-826c-8b0caa95c15d,user_98,P1003,Headphones,purchase,2025-04-26 11:03:39
1616270f-b6cd-47cc-a4bd-acef6d99b2a7,user_38,P1004,Camera,add_to_cart,2025-04-26 11:03:39
