event_id,user_id,product_id,product_name,event_type,event_time
b5f982c8-d7a3-403a-b8d8-779061ab142a,user_98,P1004,Camera,view,2025-04-26 11:02:09
6627ba92-be0a-4bc3-9147-a9e91521d05d,user_5,P1004,Camera,purchase,2025-04-26 11:02:09
3ba28199-e9dc-4f72-b252-3f5059a4a9eb,user_42,P1004,Camera,click,2025-04-26 11:02:09
f6fcf199-5372-497e-ab79-8a07264bd412,user_14,P1002,Laptop,click,2025-04-26 11:02:09
a8f2cba9-5b70-494a-9a3b-deaf06973986,user_31,P1004,Camera,purchase,2025-04-26 11:02:09
461a6e0c-139f-48ca-a63d-c9efe0e827ca,user_36,P1004,Camera,purchase,2025-04-26 11:02:09
edff27c6-40a7-45a3-bda4-9dbbc6362e8e,user_28,P1004,Camera,purchase,2025-04-26 11:02:09
63d0c07d-107d-4815-84da-b7972777878a,user_60,P1003,Headphones,view,2025-04-26 11:02:09
4677122b-50e0-4594-a090-86ec100a01f3,user_39,P1002,Laptop,click,2025-04-26 11:02:09
17d0e1d0-a3a3-4499-bf29-4fddf7db2e1a,user_88,P1005,Smartwatch,click,2025-04-26 11:02:09
c0554ec6-63b2-4788-8759-99b0f75cc7f1,user_20,P1002,Laptop,purchase,2025-04-26 11:02:09
d6c85b1f-4350-4699-b595-77a0c1c31f97,user_35,P1004,Camera,purchase,2025-04-26 11:02:09
fc9a3e3e-179f-404f-b35d-cf003584755e,user_17,P1001,Smartphone,view,2025-04-26 11:02:09
2fca3e36-af6b-4401-989c-64cb2c1b172b,user_71,P1005,Smartwatch,add_to_cart,2025-04-26 11:02:09
320d2589-4bf6-4932-a5f2-1e28bb0bf59e,user_50,P1001,Smartphone,add_to_cart,2025-04-26 11:02:09
0120e762-8f39-4610-ad47-c32e26bd31bd,user_39,P1005,Smartwatch,click,2025-04-26 11:02:09
4b145eeb-fa5e-440b-bc58-1bb5813d0f44,user_68,P1002,Laptop,purchase,2025-04-26 11:02:09
afac782c-5fe4-430f-8918-64dc777507fe,user_91,P1002,Laptop,purchase,2025-04-26 11:02:09
