event_id,user_id,product_id,product_name,event_type,event_time
c1ac2567-6519-4a73-8677-7b9e867a2526,user_10,P1003,Headphones,add_to_cart,2025-04-26 11:09:30
a1b58755-52a1-49de-a149-1bfbab37f19f,user_96,P1005,Smartwatch,purchase,2025-04-26 11:09:30
e7a193c5-18ba-4e42-a931-537eeaf65c55,user_49,P1003,Headphones,view,2025-04-26 11:09:30
3f50a9da-74c5-4bc3-bd51-279e2346cf91,user_11,P1002,Laptop,view,2025-04-26 11:09:30
25335ad0-e917-4d03-bb50-296d7d9613d0,user_6,P1003,Headphones,add_to_cart,2025-04-26 11:09:30
6d2cba55-33a7-4452-a819-df8c7d52bdf2,user_13,P1003,Headphones,click,2025-04-26 11:09:30
3d96353d-9041-40cf-ba66-73b1fb2f8771,user_78,P1004,Camera,add_to_cart,2025-04-26 11:09:30
f70b7653-e58a-43b6-a44a-f80868e41354,user_7,P1001,Smartphone,add_to_cart,2025-04-26 11:09:30
626cac30-c778-4b0f-a58f-f56cc71f746a,user_1,P1001,Smartphone,view,2025-04-26 11:09:30
97c33cc7-b96a-446c-87ef-76ab73037897,user_65,P1001,Smartphone,view,2025-04-26 11:09:30
e5fab0ab-96d5-4b9d-ae3e-210261193062,user_34,P1001,Smartphone,view,2025-04-26 11:09:30
8acba6a5-d27b-4b6b-adc7-ed9632e6417d,user_100,P1001,Smartphone,click,2025-04-26 11:09:30
6cccd91c-1048-41d5-ad49-4d1a58efd7de,user_55,P1003,Headphones,click,2025-04-26 11:09:30
06ba9077-fecc-4d77-a2b8-b95262ddd566,user_45,P1003,Headphones,purchase,2025-04-26 11:09:30
a6bd62b2-6a3d-4736-ad39-314937f465ba,user_18,P1004,Camera,add_to_cart,2025-04-26 11:09:30
177d572c-0a07-450d-afe4-ca53bd92edf4,user_61,P1001,Smartphone,add_to_cart,2025-04-26 11:09:30
57e1bdc2-5ce4-4470-afba-3ad27ec20f9b,user_64,P1002,Laptop,click,2025-04-26 11:09:30
4faa4610-d15c-4466-b9bd-603f0954d7b5,user_10,P1005,Smartwatch,view,2025-04-26 11:09:30
89540524-b47b-4f8b-8856-36dd450b9474,user_9,P1005,Smartwatch,click,2025-04-26 11:09:30
6967d3d2-a448-41cf-a1c4-e8fb67868daf,user_38,P1005,Smartwatch,purchase,2025-04-26 11:09:30
5b3d2525-3837-4279-a673-0629aca289d6,user_78,P1005,Smartwatch,view,2025-04-26 11:09:30
ecf11440-7b3c-4160-a37e-ea3189b10b95,user_27,P1004,Camera,purchase,2025-04-26 11:09:30
001da30d-4347-4adc-94b5-7d9609952949,user_95,P1001,Smartphone,view,2025-04-26 11:09:30
339439fd-5fcc-4e22-934b-8341ec6130e9,user_80,P1001,Smartphone,click,2025-04-26 11:09:30
c99a3191-bebf-4578-a20e-6e28d06008f9,user_9,P1001,Smartphone,add_to_cart,2025-04-26 11:09:30
330f0476-73f3-4f52-b8c0-161943a6c30a,user_29,P1005,Smartwatch,view,2025-04-26 11:09:30
954981d2-f64c-4ab5-8b02-a37f8a088d9a,user_62,P1002,Laptop,view,2025-04-26 11:09:30
9c0ba353-162f-45dc-a384-a06f739f8e17,user_31,P1003,Headphones,add_to_cart,2025-04-26 11:09:30
a1fae823-69ad-4090-a11b-0e7ac3ce30df,user_27,P1002,Laptop,view,2025-04-26 11:09:30
509b3493-0d4d-43e7-892e-25a880d69f10,user_42,P1002,Laptop,purchase,2025-04-26 11:09:30
d74c68d5-b58c-4e2e-a2d9-e9635330729d,user_12,P1001,Smartphone,purchase,2025-04-26 11:09:30
cd0d40e6-c2c3-48b6-ae5e-23405749e52a,user_95,P1005,Smartwatch,add_to_cart,2025-04-26 11:09:30
ff637994-052a-4311-b20d-3b24616d44c3,user_85,P1001,Smartphone,click,2025-04-26 11:09:30
48a50760-493b-4055-b5e6-416682fe75be,user_48,P1004,Camera,purchase,2025-04-26 11:09:30
4b08a01b-3fd2-4a49-bd64-fc25177196be,user_38,P1001,Smartphone,view,2025-04-26 11:09:30
26af8366-829b-4e32-9927-2867ff4cea1c,user_12,P1003,Headphones,click,2025-04-26 11:09:30
4d2b6115-aaec-4c6d-a3ef-c259130b425c,user_12,P1001,Smartphone,purchase,2025-04-26 11:09:30
80f1524d-9512-461e-ba4a-22bc3a1d0ad4,user_65,P1005,Smartwatch,add_to_cart,2025-04-26 11:09:30
a1372a49-21a5-4bfa-b6f0-b5cbccf6ccd4,user_30,P1005,Smartwatch,click,2025-04-26 11:09:30
4def174e-93d5-48d5-9df3-4c1185cbf2cf,user_90,P1002,Laptop,view,2025-04-26 11:09:30
4acae7c0-d15c-4f39-b2b7-52e5afddb91e,user_5,P1001,Smartphone,click,2025-04-26 11:09:30
5723911e-31d2-4edc-86bc-a68132022ade,user_95,P1001,Smartphone,add_to_cart,2025-04-26 11:09:30
bdbe7c9a-c3a1-4f3b-b503-c0470365cf43,user_8,P1004,Camera,purchase,2025-04-26 11:09:30
b9422e64-f887-4236-9466-34d5660bca22,user_37,P1003,Headphones,add_to_cart,2025-04-26 11:09:30
38695207-8e9c-4c99-9bf6-9decf7e4ddbd,user_23,P1005,Smartwatch,add_to_cart,2025-04-26 11:09:30
cb605215-5f17-4b46-8ece-995b66b2976c,user_63,P1003,Headphones,purchase,2025-04-26 11:09:30
55594c5b-c673-4c3c-afe4-5286dd08e382,user_69,P1005,Smartwatch,purchase,2025-04-26 11:09:30
ec6da5d8-0d98-498f-836c-baa41fa123a1,user_24,P1003,Headphones,view,2025-04-26 11:09:30
52e0d4a7-a94e-4b3b-9bb5-f78d1fc10951,user_53,P1003,Headphones,click,2025-04-26 11:09:30
c917e970-bbd2-4977-b61c-2c3742990cd1,user_63,P1001,Smartphone,purchase,2025-04-26 11:09:30
