event_id,user_id,product_id,product_name,event_type,event_time
67a364ad-b010-42a2-bcbd-4164400bfcd4,user_43,P1002,Laptop,purchase,2025-04-29 19:28:42
3ca6742b-47ef-4066-90a5-581cdf917255,user_100,P1001,Smartphone,add_to_cart,2025-04-29 19:28:42
73dfbd25-a846-498c-b7af-75bfb21bc006,user_7,P1002,Laptop,view,2025-04-29 19:28:42
fc7b9835-52b7-42a7-84d2-4814222d0135,user_12,P1004,Camera,view,2025-04-29 19:28:42
e87041d8-202a-4f86-907f-c7beba168651,user_19,P1005,Smartwatch,click,2025-04-29 19:28:42
7f9f5f78-2896-4643-b31d-fe21b2935769,user_90,P1004,Camera,purchase,2025-04-29 19:28:42
860546fe-020b-4575-bf87-b79d25c31af6,user_51,P1002,Laptop,purchase,2025-04-29 19:28:42
70d7ff72-a03e-4f11-8a3f-667cb82f79da,user_44,P1005,Smartwatch,view,2025-04-29 19:28:42
ea7dcd9b-34d5-4608-a649-0bb020d2d434,user_59,P1004,Camera,view,2025-04-29 19:28:42
abcf9329-9399-4810-b105-19ef032ed465,user_11,P1004,Camera,view,2025-04-29 19:28:42
b843a6e0-afd0-442c-93c0-d451185e8d68,user_78,P1002,Laptop,view,2025-04-29 19:28:42
9215318b-bfed-421b-8386-4132e317da9b,user_98,P1004,Camera,purchase,2025-04-29 19:28:42
a5cd2470-184b-41f3-a9d3-7b8f48ebab89,user_74,P1001,Smartphone,add_to_cart,2025-04-29 19:28:42
69b32b29-77cd-4f6b-83f1-22c93e4697c9,user_66,P1003,Headphones,view,2025-04-29 19:28:42
8db77039-cd09-407f-b837-c0daf13e0017,user_9,P1005,Smartwatch,view,2025-04-29 19:28:42
6a135f90-1927-4aa9-aa25-6da9abcb33af,user_23,P1005,Smartwatch,click,2025-04-29 19:28:42
78d7bb55-d5b9-4b8b-902f-35dd04edd5b0,user_67,P1005,Smartwatch,view,2025-04-29 19:28:42
493f9f90-dde0-4258-998a-064f09e63ec4,user_25,P1002,Laptop,click,2025-04-29 19:28:42
48a5a03b-0f70-447c-b3bf-2369cc78508d,user_2,P1004,Camera,add_to_cart,2025-04-29 19:28:42
8385111b-5157-4185-b8d2-d82c44566a7b,user_44,P1003,Headphones,purchase,2025-04-29 19:28:42
5496ef3e-a9f2-43d4-8c3b-6673d7f72b59,user_16,P1003,Headphones,click,2025-04-29 19:28:42
f0534ad6-7a9a-4984-bf6c-ca3a00206262,user_22,P1001,Smartphone,add_to_cart,2025-04-29 19:28:42
6750a7d5-5f36-43ca-bdbe-d43a3028d9ae,user_57,P1002,Laptop,click,2025-04-29 19:28:42
2061d2ed-2568-4a90-a523-21582779f097,user_61,P1001,Smartphone,click,2025-04-29 19:28:42
b13e8c80-4e3d-44d1-98b9-749bd9ffed51,user_51,P1001,Smartphone,view,2025-04-29 19:28:42
306336b9-94ce-4a24-a063-81f24da54f1f,user_14,P1001,Smartphone,purchase,2025-04-29 19:28:42
6b9b17da-3e00-4fad-b8d4-cb72d28af539,user_97,P1005,Smartwatch,view,2025-04-29 19:28:42
84727d3f-1576-4d89-b6ec-f713c9f741ba,user_89,P1005,Smartwatch,add_to_cart,2025-04-29 19:28:42
a372c31f-7b56-4efe-aef5-8579063cd573,user_57,P1005,Smartwatch,purchase,2025-04-29 19:28:42
09533522-c419-4212-8d1f-03c06f48cbdb,user_12,P1001,Smartphone,view,2025-04-29 19:28:42
087047d5-c469-4213-9467-1a2ce0fbcf6d,user_72,P1001,Smartphone,click,2025-04-29 19:28:42
757090a4-cfcb-46d5-80a2-a4b232469de0,user_23,P1001,Smartphone,purchase,2025-04-29 19:28:42
0ae19387-4c07-46f3-bb76-ce1b038e671d,user_18,P1002,Laptop,click,2025-04-29 19:28:42
d2eddb3b-1f8e-484c-9c81-8245635428b6,user_33,P1001,Smartphone,view,2025-04-29 19:28:42
bb2928f7-4b14-4eb2-9c3d-9b4586212e32,user_63,P1004,Camera,click,2025-04-29 19:28:42
33b553e0-52d3-4613-869e-0913eca15d0b,user_49,P1003,Headphones,click,2025-04-29 19:28:42
d8240974-7593-4180-9cb3-21b2e59306bb,user_20,P1001,Smartphone,purchase,2025-04-29 19:28:42
bc18fedd-c685-43e1-97c3-bbc4cd92b123,user_1,P1002,Laptop,click,2025-04-29 19:28:42
9fb68fe1-9423-4049-94ce-c4a08bc47d9f,user_54,P1003,Headphones,click,2025-04-29 19:28:42
62a2c889-73c3-46b1-8099-7d0951a58f78,user_93,P1004,Camera,view,2025-04-29 19:28:42
3e4c6972-bf25-4ebd-9948-d571b62a59f7,user_34,P1004,Camera,purchase,2025-04-29 19:28:42
2ba3f4fb-7691-4260-8a08-74186efc3eaf,user_5,P1004,Camera,view,2025-04-29 19:28:42
f686e30d-6fdd-40a7-810e-0d275b71c932,user_100,P1002,Laptop,add_to_cart,2025-04-29 19:28:42
a251f386-3b20-445d-acc3-06b5e89a57f7,user_34,P1005,Smartwatch,click,2025-04-29 19:28:42
eaad332d-f0c6-4d26-9dfe-141abdd6d68b,user_83,P1001,Smartphone,add_to_cart,2025-04-29 19:28:42
737effbf-2f11-471e-8654-d67138edae31,user_75,P1004,Camera,add_to_cart,2025-04-29 19:28:42
f95a4118-2c77-4436-8909-bc1c868cdb7f,user_70,P1003,Headphones,purchase,2025-04-29 19:28:42
12a2a1cc-3afb-4c74-9339-f7e528355335,user_48,P1004,Camera,click,2025-04-29 19:28:42
42eb196e-754b-4a04-9e0a-ab7b6575a2ee,user_51,P1002,Laptop,purchase,2025-04-29 19:28:42
59d636de-43a8-4a56-9ac8-4d8707b3d7a4,user_54,P1001,Smartphone,purchase,2025-04-29 19:28:42
